sample_id,sample_barcode,DNA_barcode,collection_label,analysis,project,site_code,site_name,distance,collection_date,collection_time,sample_type,habitat,host,trophic,site_type,metadata,lat,long,lat.long,processing,notes,rainfall,elevation,shore_dist,shore_dist_Range
WMEA_02651_Pl_M3,02651,2651,CCAType2A-M3,MSandDNA,Keck,M3,UppersBeach,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,"All 1 baggie, orange CCA",21.63892,-158.07127,21.63892|-158.07127,FreezeDry,,NA,NA,822.3868883,
WMEA_02652_Pl_M3,02652,2652,CCAType2B-M3,MSandDNA,Keck,M3,UppersBeach,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,"All 1 baggie, orange CCA",21.63892,-158.07127,21.63892|-158.07127,FreezeDry,,NA,NA,822.3868883,
WMEA_02653_Pl_M3,02653,2653,CCAType2C-M3,MSandDNA,Keck,M3,UppersBeach,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,"All 1 baggie, orange CCA",21.63892,-158.07127,21.63892|-158.07127,FreezeDry,,NA,NA,822.3868883,
WMEA_02654_Pl_M3,02654,2654,CCAType3A-M3,MSandDNA,Keck,M3,UppersBeach,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,"3 baggies, mislabeled as CCA 1",21.63892,-158.07127,21.63892|-158.07127,FreezeDry,,NA,NA,822.3868883,
WMEA_02655_Pl_M3,02655,2655,CCAType3B-M3,MSandDNA,Keck,M3,UppersBeach,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,"3 baggies, mislabeled as CCA 1",21.63892,-158.07127,21.63892|-158.07127,FreezeDry,,NA,NA,822.3868883,
WMEA_02656_Pl_M3,02656,2656,CCAType3C-M3,MSandDNA,Keck,M3,UppersBeach,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,"3 baggies, mislabeled as CCA 1",21.63892,-158.07127,21.63892|-158.07127,FreezeDry,,NA,NA,822.3868883,
WMEA_02678_An_M4,02678,2678,CoralType1A-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02679_An_M4,02679,2679,CoralType1B-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02680_An_M4,02680,2680,CoralType1C-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02681_An_M4,02681,NA,CoralType2A-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02682_An_M4,02682,NA,CoralType2B-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02683_An_M4,02683,2683,CoralType2C-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02684_An_M4,02684,2684,CoralType3A-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02685_An_M4,02685,2685,CoralType3B-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02686_An_M4,02686,2686,CoralType3C-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02687_No_M4,02687,NA,SedimentA-M4,MSandDNA,Keck,M4,TwinRocks,NA,20190620,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,,21.636766,-158.071894,21.636766|-158.071894,Weigh,,NA,NA,964.908147,
WMEA_02688_No_M4,02688,NA,SedimentB-M4,MSandDNA,Keck,M4,TwinRocks,NA,20190620,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,,21.636766,-158.071894,21.636766|-158.071894,Weigh,,NA,NA,964.908147,
WMEA_02701_Pl_M4,02701,2701,Limu1A-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Dichotoma??,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02702_Pl_M4,02702,2702,Limu1B-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Dichotoma??,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02703_Pl_M4,02703,2703,Limu1C-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Dichotoma??,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02704_Pl_M4,02704,2704,Limu2A-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Halimeda,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02710_Pl_M4,02710,2710,Limu4A-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Jania?,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02711_Pl_M4,02711,2711,Limu4B-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Jania?,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02712_Pl_M4,02712,2712,Limu4C-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Jania?,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02713_Pl_M4,02713,NA,Limu5A-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Halyme?ia,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02714_Pl_M4,02714,NA,Limu5B-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Halyme?ia,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02715_Pl_M4,02715,2715,Limu5C-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Halyme?ia,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02719_Pl_M4,02719,2719,CCAType1A-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02720_Pl_M4,02720,NA,CCAType1B-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02721_Pl_M4,02721,2721,CCAType1C-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02722_Pl_M4,02722,2722,CCAType2A-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02723_Pl_M4,02723,2723,CCAType2B-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02724_Pl_M4,02724,2724,CCAType2C-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02725_Pl_M4,02725,2725,CCAType3A-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02726_Pl_M4,02726,2726,CCAType3B-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02727_Pl_M4,02727,NA,CCAType3C-M4,MSandDNA,Keck,M4,TwinRocks,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.63677,-158.07189,21.63677|-158.07189,FreezeDry,,NA,NA,964.3406482,
WMEA_02743_An_M5,02743,NA,CoralType1A-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02744_An_M5,02744,2744,CoralType1B-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02745_An_M5,02745,2745,CoralType1C-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02746_An_M5,02746,2746,CoralType2A-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02747_An_M5,02747,2747,CoralType2B-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02748_An_M5,02748,2748,CoralType2C-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02749_An_M5,02749,2749,CoralType3A-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02750_An_M5,02750,2750,CoralType3B-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02751_An_M5,02751,2751,CoralType3C-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02752_No_M5,02752,NA,SedimentA-M5,MSandDNA,Keck,M5,ThreeTablesBeach,NA,20190621,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,Collected by Mike Martinelli,21.644994,-158.066579,21.644994|-158.066579,Weigh,,1109.515015,NA,576.7401968,
WMEA_02753_No_M5,02753,NA,SedimentB-M5,MSandDNA,Keck,M5,ThreeTablesBeach,NA,20190621,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,Collected by Mike Martinelli,21.644994,-158.066579,21.644994|-158.066579,Weigh,,1109.515015,NA,576.7401968,
WMEA_02754_No_M5,02754,NA,SedimentC-M5,MSandDNA,Keck,M5,ThreeTablesBeach,NA,20190621,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,Collected by Mike Martinelli,21.644994,-158.066579,21.644994|-158.066579,Weigh,,1109.515015,NA,576.7401968,
WMEA_02788_Pl_M5,02788,2788,CCAType1A-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02789_Pl_M5,02789,2789,CCAType1B-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02790_Pl_M5,02790,2790,CCAType1C-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02791_Pl_M5,02791,2791,CCAType2A-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02792_Pl_M5,02792,2792,CCAType2B-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02793_Pl_M5,02793,NA,CCAType2C-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02795_Pl_M5,02795,2795,CCAType3B-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02796_Pl_M5,02796,2796,CCAType3C-M5,MSandDNA,Keck,M5,ThreeTablesBeach,Yes,20190621,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64499,-158.06658,21.64499|-158.06658,FreezeDry,,1109.515015,NA,576.425619,
WMEA_02815_An_M6,02815,2815,CoralType1A-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02816_An_M6,02816,2816,CoralType1B-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02817_An_M6,02817,2817,CoralType1C-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02818_An_M6,02818,NA,CoralType2A-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02819_An_M6,02819,NA,CoralType2B-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02820_An_M6,02820,NA,CoralType2C-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02821_An_M6,02821,2821,CoralType3A-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02822_An_M6,02822,2822,CoralType3B-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02823_An_M6,02823,2823,CoralType3C-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02824_No_M6,02824,NA,SedimentA-M6,MSandDNA,Keck,M6,SharksCove,NA,20190621,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,,21.648838,-158.065666,21.648838|-158.065666,Weigh,,NA,NA,935.233757,
WMEA_02825_No_M6,02825,NA,SedimentB-M6,MSandDNA,Keck,M6,SharksCove,NA,20190621,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,,21.648838,-158.065666,21.648838|-158.065666,Weigh,,NA,NA,935.233757,
WMEA_02826_No_M6,02826,NA,SedimentC-M6,MSandDNA,Keck,M6,SharksCove,NA,20190621,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,,21.648838,-158.065666,21.648838|-158.065666,Weigh,,NA,NA,935.233757,
WMEA_02839_Pl_M6,02839,2839,Limu1A-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Galaxaura?,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02841_Pl_M6,02841,2841,Limu1C-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Galaxaura?,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02843_Pl_M6,02843,2843,Limu2B-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Orange algae,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02844_Pl_M6,02844,2844,Limu2C-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Orange algae,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02848_Pl_M6,02848,2848,Limu4A-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Red/brown clump algae,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02853_Pl_M6,02853,2853,Limu5C-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,Dictyota,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02857_Pl_M6,02857,2857,CCAType2A-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02858_Pl_M6,02858,2858,CCAType2B-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02859_Pl_M6,02859,2859,CCAType2C-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02860_Pl_M6,02860,NA,CCAType3A-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02861_Pl_M6,02861,NA,CCAType3B-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02862_Pl_M6,02862,2862,CCAType3C-M6,MSandDNA,Keck,M6,SharksCove,Yes,20190621,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,Collected by Chris Wall,21.64884,-158.06567,21.64884|-158.06567,FreezeDry,,NA,NA,935.5465328,
WMEA_02873_An_M7,02873,2873,CoralType1A-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02874_An_M7,02874,2874,CoralType1B-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02875_An_M7,02875,2875,CoralType1C-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02876_An_M7,02876,NA,CoralType2A-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02877_An_M7,02877,NA,CoralType2B-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02878_An_M7,02878,NA,CoralType2C-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02879_An_M7,02879,2879,CoralType3A-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02880_An_M7,02880,2880,CoralType3B-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02881_An_M7,02881,2881,CoralType3C-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,Coral,Marine,Animal,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02882_No_M7,02882,NA,SedimentA-M7,MSandDNA,Keck,M7,WaimeaBay,NA,20190620,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,,21.642723,-158.066259,21.642723|-158.066259,Weigh,,1111.633057,NA,364.7493799,
WMEA_02883_No_M7,02883,NA,SedimentB-M7,MSandDNA,Keck,M7,WaimeaBay,NA,20190620,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,,21.642723,-158.066259,21.642723|-158.066259,Weigh,,1111.633057,NA,364.7493799,
WMEA_02884_No_M7,02884,NA,SedimentC-M7,MSandDNA,Keck,M7,WaimeaBay,NA,20190620,NA,MarineSediment,Marine,Nonhost,Environmental,Core Waimea,,21.642723,-158.066259,21.642723|-158.066259,Weigh,,1111.633057,NA,364.7493799,
WMEA_02888_Pl_M7,02888,2888,Limu2A-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,Limu,Marine,Plant,PrimaryProducer,Core Waimea,All different species,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02903_Pl_M7,02903,2903,CCAType1A-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02904_Pl_M7,02904,2904,CCAType1B-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02905_Pl_M7,02905,2905,CCAType1C-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
WMEA_02906_Pl_M7,02906,2906,CCAType2A-M7,MSandDNA,Keck,M7,WaimeaBay,Yes,20190620,NA,CCA,Marine,Plant,PrimaryProducer,Core Waimea,,21.64272,-158.06626,21.64272|-158.06626,FreezeDry,,1111.633057,NA,364.6182842,
